url,title,author,type,insertionDate,refreshNB,watchTime,actionNB,videoViewsNB,parent_id,ED,EG,G,D,C,P,EU,O
Zqg0IvUiVWY,Why so many young Jews are turning on Israel | Simone Zimmerman | The Big Picture S4E7,Middle East Eye,homepage,2024-05-12T00:03:58.111Z,71.0,0,161,90,,0,0,0,0,0,1,0,0
sjG_uvsAhDA,"Radicalisation” des campus, extrême droite aux européennes... : le Club 28 ! - 28 Minutes - ARTE",28 minutes - ARTE,homepage,2024-05-12T00:03:58.153Z,71.0,0,161,90,,1,0,0,0,0,1,1,0
DlbPb_VqlgY,Je suis une démocratie désenchantée - Le Moment Meurice,France Inter,homepage,2024-05-12T00:03:58.161Z,71.0,0,161,90,,0,0,0,0,0,1,0,0
wfAa1GiNdgM,United Nations - LIVE,United Nations,homepage,2024-05-12T00:03:58.187Z,71.0,0,161,90,,0,0,0,0,0,0,0,1
fEc8opuX6DA,SMS GATE : UN LANCEUR DALERTE GÊNANT MIS HORS JEU PAR LUE,"BLAST, Le souffle de l'info",homepage,2024-05-12T00:03:58.210Z,71.0,0,161,90,,0,0,0,0,0,0,0,1
xhkNd4ozz-4,Meriem Amellal présente le Journal de lAfrique le 7 mai 2024 sur France 24,Visages de France 24,homepage,2024-05-12T00:03:58.214Z,71.0,0,161,90,,0,0,0,0,0,0,0,1
NLqKaS5hezE,Jacques Baud - l’Ukraine dans le syndrome des coûts irrécupérables,Max Milo Éditions,homepage,2024-05-12T00:03:58.258Z,71.0,0,161,90,,0,0,0,0,0,1,0,0
LMKngZ0_f-M,The history-making legacy of Asian American photographer Corky Lee,PBS NewsHour,homepage,2024-05-12T00:03:58.262Z,71.0,0,161,90,,0,0,0,0,0,0,0,1
TA-tNzZ0PZc,When the NARCISSIST goes NO CONTACT vs. when YOU go NO CONTACT,DoctorRamani,homepage,2024-05-12T00:03:58.323Z,71.0,0,161,90,,0,0,0,0,0,0,0,1
zW0y1sKj0-8,Français pourquoi avez vous quitté lislam  live TikTok,JackLeFou,homepage,2024-05-12T00:03:58.330Z,71.0,0,161,90,,0,0,0,0,0,0,0,1
YuwZLyQEIh0,"What does an apartment complex for a population of 500,000 in Chinas Guizhou province look like?",CN Walking,homepage,2024-05-12T00:03:58.360Z,71.0,0,161,90,,0,0,0,0,0,0,0,1
L1tkz5sg-7k,Thousands in Malmo protest against Israel’s Eurovision final participation,TRT World,homepage,2024-05-12T00:03:58.366Z,71.0,0,161,90,,0,0,0,0,0,1,0,0
NlFaiAHRdVU,Philippines calls to expel Chinese diplomats over phone call leak | REUTERS,Reuters,homepage,2024-05-12T00:03:58.371Z,71.0,0,161,90,,0,0,0,0,0,0,0,1
srxsGXN58Og,"Lakeside Cabin | Night Ambience | Firepit, Water & Forest Nature Sounds",Virtuscapes,homepage,2024-05-12T00:03:58.375Z,71.0,0,161,90,,0,0,0,0,0,0,0,1
KFcu6QuCAEk,Eurovision protests: Israeli group advance to final set for Friday,Al Jazeera English,homepage,2024-05-12T00:03:58.380Z,71.0,0,161,90,,0,0,0,0,0,1,0,0
pjsT8Go9mpk,Christianity - the Chinese Way: Is there a Distinctive Chinese Contribution to Christianity?,Faith HKU,homepage,2024-05-12T00:03:58.385Z,71.0,0,161,90,,0,0,0,0,0,0,0,1
HWpZrjpr7Cs,Européennes : les candidats face à Backseat - Aurore Lalucq & Mounir Satouri,Backseat,homepage,2024-05-12T00:03:58.390Z,71.0,0,161,90,,0,0,0,0,0,1,1,0
px6zO8QYbjI,"Mongolie : entre Russie et Chine, une voie singulière | Le dessous des cartes | ARTE",Le Dessous des Cartes - ARTE,homepage,2024-05-12T00:03:58.394Z,71.0,0,161,90,,0,0,0,0,0,1,0,0
Lhpu3GdlV3w,The Ones That Make You Laugh | Friends,Friends,homepage,2024-05-12T00:03:58.398Z,71.0,0,161,90,,0,0,0,0,0,0,0,1
rkbNCgSpsqw,War photographers break down Civil War and share insights into their profession | DW Analysis,DW News,homepage,2024-05-12T00:03:58.406Z,71.0,0,161,90,,0,0,0,0,0,0,0,1
Ie3InYIVXF8,"Israeli Holocaust Scholar Omer Bartov on Campus Protests, Weaponized Antisemitism, Silencing Dissent",Democracy Now!,homepage,2024-05-12T00:03:58.410Z,71.0,0,161,90,,0,0,0,0,0,1,0,0
KQprnDlXIi8,"Avant lÉtat dIsraël, le sionisme et le peuplement de la Palestine (1/4) | Le Cours de lhistoire",France Culture,homepage,2024-05-12T00:03:58.414Z,71.0,0,161,90,,0,0,0,0,0,1,0,0
CGj85pVzRJs,The Beatles - Let It Be,The Beatles,homepage,2024-05-12T00:03:58.419Z,71.0,0,161,90,,0,0,0,0,0,0,0,1
y8rJzu4hE4k,Inside British Armys nerve centre supporting largest Nato exercise in decades,Forces News,homepage,2024-05-12T00:03:58.423Z,71.0,0,161,90,,0,0,0,0,0,0,0,1
v_Rgad9SmVM,Chinese vs Japanese: Which is More Difficult to learn? |  Learn Languages,Polyglot Dreams,homepage,2024-05-12T00:03:58.427Z,71.0,0,161,90,,0,0,0,0,0,0,0,1
85-XxHFfHis,Pourquoi il faut se méfier de l’Europe d’Ursula von der Leyen,Marianne,homepage,2024-05-12T00:03:58.431Z,71.0,0,161,90,,0,0,0,0,0,1,1,0
rsrujolEokQ,"Le trou de Bozouls, une merveille façonnée par la météo",Météo à la carte,homepage,2024-05-12T00:03:58.437Z,71.0,0,161,90,,0,0,0,0,0,0,0,1
x0qdNq4j5rw,Rafah : Israël et lobsession des frontières | LEssentiel du Dessous des Cartes | ARTE,Le Dessous des Cartes - ARTE,homepage,2024-05-12T00:03:58.441Z,71.0,0,161,90,,0,0,0,0,0,1,0,0
AYJ-V5FEMxo,A Conversation with Eric Garcetti,Council on Foreign Relations,homepage,2024-05-12T00:03:58.448Z,71.0,0,161,90,,0,0,0,0,0,0,0,1
e_VZQZkpXAQ,Le Journal Afrique du samedi 11 mai 2024 sur TV5MONDE,TV5MONDE Info,homepage,2024-05-12T00:03:58.456Z,71.0,0,161,90,,0,0,0,0,0,0,0,1
BfnQUidAYBA,Saudi MBS Cancels Pakistan Visit? Plans to Ban Khan & PTI? Big Trouble in AJK? Moeed Pirzada,GVS NEWS,homepage,2024-05-12T00:03:58.461Z,71.0,0,161,90,,0,0,0,0,0,0,0,1
FBuyqXkwwLQ,"Nathan Paulin, funambule français, traverse Barcelone perché à 70 mètres de hauteur",LeHuffPost,homepage,2024-05-12T00:03:58.467Z,71.0,0,161,90,,0,0,0,0,0,0,0,1
82o9xdNGtN8,"Middle East Live: Real-time HD Camera Feeds from Israel, Gaza and the Middle East",InquizeX,homepage,2024-05-12T00:03:58.472Z,71.0,0,161,90,,0,0,0,0,0,1,0,0
CvdYCWXpdrE,"LIVE - Morning Aarti of Prabhu Shriram Lalla at Ram Mandir, Ayodhya | 11th May 2024",Doordarshan National,homepage,2024-05-12T00:03:58.476Z,71.0,0,161,90,,0,0,0,0,0,0,0,1
F3o7c19tgmQ,Gaza : le célèbre reporter Motaz Azaiza renonce - Le dessous des images - ARTE,Le dessous des images,homepage,2024-05-12T00:03:58.485Z,71.0,0,161,90,,0,0,0,0,0,1,0,0
wtEto3kup_c,Golfe persique : la mer du Moyen-Orient | Le Dessous des Cartes | ARTE,Le Dessous des Cartes - ARTE,regular,2024-05-12T00:07:05.435Z,,180000,162,91,,0,0,0,0,0,0,0,1
9VCztIdvbXw,"
          
          
          
          
            Xi Jinping en Europe : plusieurs cartes dans son jeu | Lessentiel du Dessous des Cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:07:06.491Z,,0,162,91,wtEto3kup_c&t=543s,0,0,0,0,0,1,1,0
vX1X3BWzk5Q,"
          
          
          
          
            The Deshbhakt on Modi, the media and the politics of fear in India | The Listening Post
          
        ",Al Jazeera English,proposal,2024-05-12T00:07:06.550Z,,0,162,91,wtEto3kup_c&t=543s,0,0,0,0,0,0,0,1
wtV7oIhwPTQ,"
          
          
          
          
            Union européenne : un penchant vers lest ? | Le dessous des cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:07:06.557Z,,0,162,91,wtEto3kup_c&t=543s,0,0,0,0,0,1,1,0
jur6pUa3Fz8,"
          
          
          
          
            Sweeping support for full UN membership for Palestine | Inside Story
          
        ",Al Jazeera English,proposal,2024-05-12T00:07:06.563Z,,0,162,91,wtEto3kup_c&t=543s,0,0,0,0,0,1,0,0
N0p3RMQ5EQY,"
          
          
          
          
            Les Émirats : une voie singulière au Moyen-Orient - Le Dessous des cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:07:06.571Z,,0,162,91,wtEto3kup_c&t=543s,0,0,0,0,0,0,0,1
BpfK5Na1jYg,"
          
          
          
          
            Xi Jinping à Paris : la Chine, faiseuse de paix ou machine de guerre ? - 28 Minutes - ARTE
          
        ",28 minutes - ARTE,proposal,2024-05-12T00:07:06.577Z,,0,162,91,wtEto3kup_c&t=543s,0,0,0,0,0,1,0,0
KO3o5dSlgrM,"
          
          
          
          
            Jeux olympiques : une tribune géopolitique | LEssentiel du Dessous des Cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:07:06.582Z,,0,162,91,wtEto3kup_c&t=543s,0,0,0,0,0,1,0,0
okYlCIWHJEU,"
          
          
          
          
            La Chine, un pays, plusieurs visages - Le Dessous des cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:07:06.588Z,,0,162,91,wtEto3kup_c&t=543s,0,0,0,0,0,0,0,1
5JYvsSCVrhU,"
          
          
          
          
            Californie : les limites du modèle | Le dessous des cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:07:06.593Z,,0,162,91,wtEto3kup_c&t=543s,0,0,0,0,0,0,0,1
sLWCYkM6anc,"
          
          
          
          
            Liberté de la presse : antidote à la tyrannie - Le dessous des cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:07:06.599Z,,0,162,91,wtEto3kup_c&t=543s,0,0,0,0,0,0,0,1
aM6gXi3iNYw,"
          
          
          
          
            Le foot, un enjeu de puissance - Le dessous des cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:07:06.603Z,,0,162,91,wtEto3kup_c&t=543s,0,0,0,0,0,0,0,1
3GUV7USZhp0,"
          
          
          
          
            Voitures électriques : loffensive chinoise | Lessentiel du Dessous des Cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:07:06.611Z,,0,162,91,wtEto3kup_c&t=543s,0,0,0,0,0,0,0,1
TfMWN2Ku78I,"
          
          
          
          
            Élections en Inde : la stratégie Modi | Lessentiel du Dessous des Cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:07:06.618Z,,0,162,91,wtEto3kup_c&t=543s,0,0,0,0,0,1,0,0
px6zO8QYbjI,"
          
          
          
          
            Mongolie : entre Russie et Chine, une voie singulière | Le dessous des cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:07:06.624Z,,0,162,91,wtEto3kup_c&t=543s,0,0,0,0,0,1,0,0
x0qdNq4j5rw,"
          
          
          
          
            Rafah : Israël et lobsession des frontières | LEssentiel du Dessous des Cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:07:06.629Z,,0,162,91,wtEto3kup_c&t=543s,0,0,0,0,0,1,0,0
6aDvVxKdUdM,"
          
          
          
          
            Spécial Chine - Le Dessous des cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:07:06.635Z,,0,162,91,wtEto3kup_c&t=543s,0,0,0,0,0,0,0,1
cmPtoE4qklo,"
          
          
          
          
            LInde selon Narendra Modi | Une leçon de géopolitique | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:07:06.641Z,,0,162,91,wtEto3kup_c&t=543s,0,0,0,0,0,1,0,0
QW3_7aUNOgQ,"
          
          
          
          
            Niger : une fragile stabilité | Le dessous des cartes - ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:07:06.647Z,,0,162,91,wtEto3kup_c&t=543s,0,0,0,0,0,0,0,1
xtDaC-Ea500,"
          
          
          
          
            Europe de lest : quel élargissement ? | Lessentiel du Dessous des Cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:07:06.652Z,,0,162,91,wtEto3kup_c&t=543s,0,0,0,0,0,1,1,0
j3sb1fufUok,"
          
          
          
          
            Union européenne : une ambiance davant-guerre ? | Une leçon de géopolitique | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:07:06.661Z,,0,162,91,wtEto3kup_c&t=543s,0,0,0,0,0,1,1,0
0KHbf-fEBZs,"
          
          
          
          
            LUnion européenne, lart de léquilibre - ARTE
          
        ",ARTE,proposal,2024-05-12T00:07:06.668Z,,0,162,91,wtEto3kup_c&t=543s,0,0,0,0,0,1,1,0
KMkQkOKPCJ0,"
          
          
          
          
            Chine : la mer, la puissance et le (non) droit - Le Dessous des cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:07:06.676Z,,0,162,91,wtEto3kup_c&t=543s,0,0,0,0,0,0,0,1
xGqYbXL3kZc,"
          
          
          
          
            How AI tells Israel who to bomb
          
        ",Vox,proposal,2024-05-12T00:07:06.681Z,,0,162,91,wtEto3kup_c&t=543s,0,0,0,0,0,1,0,0
NIZuGrbPY48,"
          
          
          
          
            Kharkiv : le début d’une opération majeure russe ?
          
        ",LCI,proposal,2024-05-12T00:07:06.685Z,,0,162,91,wtEto3kup_c&t=543s,0,0,0,0,0,1,0,0
_Xp6osa5ohE,"
          
          
          
          
            Grand Angle  : les États-Unis  en pleine crise de leadership ?
          
        ",TV5MONDE Info,proposal,2024-05-12T00:07:06.692Z,,0,162,91,wtEto3kup_c&t=543s,0,0,0,0,0,1,0,0
ttps://www.youtube.com/shorts/JduM-wZYfrc,"
          
          
          
          
            Abonnez-vous à la Newsletter du Dessous des Cartes ! 📩
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:07:06.698Z,,0,162,91,wtEto3kup_c&t=543s,0,0,0,0,0,0,0,1
oJ5j-Ctp5sg,"
          
          
          
          
            Pacifique : jeux dinfluence en Océanie - Le dessous des cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:07:06.703Z,,0,162,91,wtEto3kup_c&t=543s,0,0,0,0,0,0,0,1
s6qiRtkk_uY,"
          
          
          
          
            Afrique : comprendre les coups d’État - Une leçon de géopolitique - Le dessous des cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:07:06.709Z,,0,162,91,wtEto3kup_c&t=543s,0,0,0,0,0,1,0,0
yTPgJrECFSA,"
          
          
          
          
            LEstonie prête à miner la mer Baltique
          
        ",LCI,proposal,2024-05-12T00:07:06.715Z,,0,162,91,wtEto3kup_c&t=543s,0,0,0,0,0,0,0,1
6BiYkHd-E_A,"
          
          
          
          
            Face à Philippe de Villiers - l’intégrale du 11/05/2024
          
        ",Europe 1,proposal,2024-05-12T00:07:06.723Z,,0,162,91,wtEto3kup_c&t=543s,0,0,0,0,0,1,1,0
zBSINdM_Ixc,"
          
          
          
          
            Climat : le dérèglement cest maintenant ! - Le Dessous des cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:07:06.730Z,,0,162,91,wtEto3kup_c&t=543s,0,0,0,0,0,0,0,1
boxHXwTk1-s,"
          
          
          
          
            « Pendant ce temps là » à la rédaction de Guillaume Meurice actualités - Le sketch
          
        ",France Inter,proposal,2024-05-12T00:07:06.735Z,,0,162,91,wtEto3kup_c&t=543s,0,0,0,0,0,0,0,1
qI_YbMD9Uj8,"
          
          
          
          
            La France, entre puissance et peur du déclin - Le dessous des cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:07:06.741Z,,0,162,91,wtEto3kup_c&t=543s,0,0,0,0,0,0,0,1
RcR_zz8nlGo,"
          
          
          
          
            Israël-Hezbollah : la guerre daprès ? | Lessentiel du Dessous des Cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:07:06.746Z,,0,162,91,wtEto3kup_c&t=543s,0,0,0,0,0,1,0,0
xcr1D3JqXVs,"
          
          
          
          
            Poutine-Erdogan, les vigies de la mer Noire - Le Dessous des cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:07:06.752Z,,0,162,91,wtEto3kup_c&t=543s,0,0,0,0,0,1,0,0
R134iJ-XmXY,"
          
          
          
          
            Argentine : le pays des occasions manquées - Le dessous des cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:07:06.758Z,,0,162,91,wtEto3kup_c&t=543s,0,0,0,0,0,0,0,1
Zzt-gY9GXLU,"
          
          
          
          
            Soudan : la guerre oubliée | Lessentiel du Dessous des Cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:07:06.764Z,,0,162,91,wtEto3kup_c&t=543s,0,0,0,0,0,0,0,1
hWeksJQQRyU,"
          
          
          
          
            Géopolitique des réseaux sociaux - Le dessous des cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:07:06.768Z,,0,162,91,wtEto3kup_c&t=543s,0,0,0,0,0,1,0,0
yOeVALqVpPc,"
          
          
          
          
            Taïwan : la guerre aura-t-elle lieu ? - Leçon de géopolitique du Dessous des cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:07:06.775Z,,0,162,91,wtEto3kup_c&t=543s,0,0,0,0,0,1,0,0
7PkEjeveTPQ,"
          
          
          
          
            LCI sur le terrain : la percée russe en images
          
        ",LCI,proposal,2024-05-12T00:07:06.779Z,,0,162,91,wtEto3kup_c&t=543s,0,0,0,0,0,1,0,0
3GUV7USZhp0,Voitures électriques : loffensive chinoise | Lessentiel du Dessous des Cartes | ARTE,Le Dessous des Cartes - ARTE,homepage,2024-05-12T00:07:14.554Z,72.0,0,163,91,,0,0,0,0,0,0,0,1
Ok9wtdyKbfY,Italys falling birth rate is a crisis thats only getting worse,euronews,homepage,2024-05-12T00:07:14.618Z,72.0,0,163,91,,0,0,0,0,0,0,0,1
_UD9wEamLmo,Israeli use of US weapons report: Cannot rule out intl law violations,Al Jazeera English,homepage,2024-05-12T00:07:14.653Z,72.0,0,163,91,,0,0,0,0,0,1,0,0
K1viKgQTqsE,Palestine seeks membership vote at the United Nations – watch live,Guardian News,homepage,2024-05-12T00:07:14.869Z,72.0,0,163,91,,0,0,0,0,0,1,0,0
qVrghm7slas,Nous y sommes : Rima Hassan compare Israël à la France coloniale | DRM News Français,Talk Shows Central,homepage,2024-05-12T00:07:14.916Z,72.0,0,163,91,,0,0,0,0,0,1,0,0
zMW4951bbis,"En Normandie, un avant-goût de lété pour les touristes de mai",Europe 1,homepage,2024-05-12T00:07:14.923Z,72.0,0,163,91,,0,0,0,0,0,1,1,0
5VF4aor94gw,LIVE: Watch TRT World,TRT World,homepage,2024-05-12T00:07:14.966Z,72.0,0,163,91,,0,0,0,0,0,0,0,1
W9AqXhD0rxE,Des aurores boréales en Europe et en Amérique du Nord,TV5MONDE Info,homepage,2024-05-12T00:07:14.972Z,72.0,0,163,91,,0,0,0,0,0,1,1,0
n0oJ86XXqms,Baby Hippo Raised By Rhinos Meets A Hippo... ❤️ | The Dodo Go Wild,The Dodo,homepage,2024-05-12T00:07:15.019Z,72.0,0,163,91,,0,0,0,0,0,0,0,1
kipI5kyM9-I,"College students on divisions over Israel, safety and what is considered free speech",PBS NewsHour,homepage,2024-05-12T00:07:15.065Z,72.0,0,163,91,,0,0,0,0,0,1,0,0
M4sTJS3EHD8,"Israel says over 300,000 flee Rafah, UN calls for investigation into Gaza mass graves | DW News",DW News,homepage,2024-05-12T00:07:15.089Z,72.0,0,163,91,,0,0,0,0,0,1,0,0
o4yTYqxQgog,Sonia Mabrouk Quitte CNews et Europe 1 pour Congé Maternité | DRM News Français,TPN LIVE,homepage,2024-05-12T00:07:15.149Z,72.0,0,163,91,,0,0,0,0,0,1,1,0
5sTHHVI7Cho,Explore the Tokyo National Museum - NHK WORLD-JAPAN,NHK WORLD-JAPAN,homepage,2024-05-12T00:07:15.165Z,72.0,0,163,91,,0,0,0,0,0,0,0,1
UxKIfhCSGr0,Macron et sa plume - Le Moment Meurice,France Inter,homepage,2024-05-12T00:07:15.170Z,72.0,0,163,91,,0,0,0,0,1,1,0,0
M69fmVezVsk,12 Arrested Outside NYCs New School as First Faculty-Led Gaza Solidarity Encampment Continues,Democracy Now!,homepage,2024-05-12T00:07:15.177Z,72.0,0,163,91,,0,0,0,0,0,1,0,0
oh3_Z7sI01Y,Pro-Palestinian protest at the Oscars | ABS CBN News,ABS-CBN News,homepage,2024-05-12T00:07:15.185Z,72.0,0,163,91,,0,0,0,0,0,1,0,0
85-XxHFfHis,Pourquoi il faut se méfier de l’Europe d’Ursula von der Leyen,Marianne,homepage,2024-05-12T00:07:15.192Z,72.0,0,163,91,,0,0,0,0,0,1,1,0
pigP5iGnjnY,Le Hamas annonce la mort dun otage israélien dont une vidéo vient dêtre diffusée • FRANCE 24,FRANCE 24,homepage,2024-05-12T00:07:15.196Z,72.0,0,163,91,,0,0,0,0,0,1,0,0
gC0W4W13Hzo,Détroit de Gibraltar : entre Europe et Afrique - Le dessous des cartes | ARTE,Le Dessous des Cartes - ARTE,homepage,2024-05-12T00:07:15.201Z,72.0,0,163,91,,0,0,0,0,0,1,1,0
rwv97Vgnmf8,Learn Chinese with this video for SUPER BEGINNERS.,ShuoshuoChinese说说中文,homepage,2024-05-12T00:07:15.205Z,72.0,0,163,91,,0,0,0,0,0,0,0,1
BfnQUidAYBA,Saudi MBS Cancels Pakistan Visit? Plans to Ban Khan & PTI? Big Trouble in AJK? Moeed Pirzada,GVS NEWS,homepage,2024-05-12T00:07:15.210Z,72.0,0,163,91,,0,0,0,0,0,0,0,1
82o9xdNGtN8,"Middle East Live: Real-time HD Camera Feeds from Israel, Gaza and the Middle East",InquizeX,homepage,2024-05-12T00:07:15.215Z,72.0,0,163,91,,0,0,0,0,0,1,0,0
ewc-XhQ5kP4,Le Maroc représenté au Sommet africain sur les engrais et la santé des sols,Medi1,homepage,2024-05-12T00:07:15.220Z,72.0,0,163,91,,0,0,0,0,0,0,0,1
ie5GX8e3FbA,"Economist Joseph Stiglitz on Pro-Palestine campus protests, Trump and rethinking freedom",Channel 4 News,homepage,2024-05-12T00:07:15.226Z,72.0,0,163,91,,1,0,0,0,0,1,0,0
MvUxXVM2JAw,Quand la France dévoilait de force des musulmanes en Algérie - #Flashback 4,Le Monde,homepage,2024-05-12T00:07:15.234Z,72.0,0,163,91,,0,0,0,0,0,0,0,1
kcXsK4a_9vc,Pro-Palestine protest interrupts University of Michigan graduation ceremony | Al Jazeera Newsfeed,Al Jazeera English,homepage,2024-05-12T00:07:15.242Z,72.0,0,163,91,,0,0,0,0,0,1,0,0
jqHHxiH6UEQ,Yanis Varoufakis takes Germany to court,DiEM25,homepage,2024-05-12T00:07:15.248Z,72.0,0,163,91,,0,0,0,0,0,0,0,1
F80bgVWdFrg,DNA Analysis of King Béla III of Hungary,Decimali,homepage,2024-05-12T00:07:15.252Z,72.0,0,163,91,,0,0,0,0,0,0,0,1
fChnySx6Pps,"PACÔME THIELLEMENT nous parle de la FOLIE, des réseaux sociaux et de Jésus (cest le fou du bus)",DANY et RAZ,homepage,2024-05-12T00:07:15.260Z,72.0,0,163,91,,0,0,0,0,0,0,0,1
YuwZLyQEIh0,"What does an apartment complex for a population of 500,000 in Chinas Guizhou province look like?",CN Walking,homepage,2024-05-12T00:07:15.265Z,72.0,0,163,91,,0,0,0,0,0,0,0,1
rSfciNzN0k4,How intergenerational connections help older Americans stay happier and healthier,PBS NewsHour,homepage,2024-05-12T00:07:15.269Z,72.0,0,163,91,,0,0,0,0,0,0,0,1
RGVDspidb6U,"Top 14 : Bayonne sexporte enfin, Toulon a eu chaud !",Sud Radio,homepage,2024-05-12T00:07:15.275Z,72.0,0,163,91,,0,0,0,0,0,0,0,1
XCaU3MnTjmE,Breaking news and analysis on day 215 of Gazas Al-Aqsa Flood | The Electronic Intifada Podcast,The Electronic Intifada,homepage,2024-05-12T00:07:15.279Z,72.0,0,163,91,,0,0,0,0,0,1,0,0
DdNtraY6HhQ,The Invisible Crisis Threatening Americas Food Superpower Status | WSJ,The Wall Street Journal,homepage,2024-05-12T00:07:15.283Z,72.0,0,163,91,,0,0,0,0,0,0,0,1
y8rJzu4hE4k,Inside British Armys nerve centre supporting largest Nato exercise in decades,Forces News,homepage,2024-05-12T00:07:15.288Z,72.0,0,163,91,,0,0,0,0,0,0,0,1
25NVbeev_Rk,Neil deGrasse Tyson Interviews His Mom,StarTalk Plus,homepage,2024-05-12T00:07:15.294Z,72.0,0,163,91,,0,0,0,0,0,0,0,1
x0qdNq4j5rw,Rafah : Israël et lobsession des frontières | LEssentiel du Dessous des Cartes | ARTE,Le Dessous des Cartes - ARTE,homepage,2024-05-12T00:07:15.299Z,72.0,0,163,91,,0,0,0,0,0,1,0,0
rUoaJliElBI,What are the takeaways for Beijing from Xi Jinpings visit to Europe? | Inside Story,Al Jazeera English,homepage,2024-05-12T00:07:15.305Z,72.0,0,163,91,,0,0,0,0,0,1,1,0
vv0ROgv0kTk,"Former US President Jimmy Carter on AIPAC, Palestine and Israel",Islam Channel,homepage,2024-05-12T00:07:15.311Z,72.0,0,163,91,,0,0,0,0,0,1,0,0
bMdWHjv-zLQ,What if France Won The Seven Years War?,Possible History,homepage,2024-05-12T00:07:15.316Z,72.0,0,163,91,,0,0,0,0,0,0,0,1
Q-iDNBjd9xc,1945: US-Besatzer in Norddeutschland | Unsere Geschichte | NDR Doku,NDR Doku,homepage,2024-05-12T00:07:15.321Z,72.0,0,163,91,,0,0,0,0,0,0,0,1
y2-K1wLg-CU,UIC student delivers Gaza solidarity speech during graduation ceremony,Middle East Eye,homepage,2024-05-12T00:07:15.326Z,72.0,0,163,91,,0,0,0,0,0,1,0,0
a5EMIV51hj8,Des aurores boréales illuminent le ciel du pays,Radio-Canada Info,homepage,2024-05-12T00:07:15.331Z,72.0,0,163,91,,0,0,0,0,0,0,0,1
e_gwbGH4rXA,DIRECT - Regardez France Inter,France Inter,homepage,2024-05-12T00:07:15.337Z,72.0,0,163,91,,0,0,0,0,0,0,0,1
psS3koMCpBQ,"PBS News Weekend full episode, May 11, 2024",PBS NewsHour,homepage,2024-05-12T00:07:15.343Z,72.0,0,163,91,,0,0,0,0,0,0,0,1
Ie3InYIVXF8,"Israeli Holocaust Scholar Omer Bartov on Campus Protests, Weaponized Antisemitism, Silencing Dissent",Democracy Now!,homepage,2024-05-12T00:07:15.348Z,72.0,0,163,91,,0,0,0,0,0,1,0,0
CvdYCWXpdrE,"LIVE - Morning Aarti of Prabhu Shriram Lalla at Ram Mandir, Ayodhya | 11th May 2024",Doordarshan National,homepage,2024-05-12T00:07:15.352Z,72.0,0,163,91,,0,0,0,0,0,0,0,1
P533A7d1mvo,Salomé Zourabichvili - Internationales - 11 mai 2024,TV5MONDE Info,homepage,2024-05-12T00:07:15.359Z,72.0,0,163,91,,0,0,0,0,0,0,0,1
9VCztIdvbXw,Xi Jinping en Europe : plusieurs cartes dans son jeu | Lessentiel du Dessous des Cartes | ARTE,Le Dessous des Cartes - ARTE,regular,2024-05-12T00:10:20.423Z,,180000,164,92,,0,0,0,0,0,1,1,0
